Unnamed: 0.1,Unnamed: 0,RA_ICRS,DE_ICRS,Source,Plx,PM,pmRA,pmDE,Gmag,e_Gmag,BPmag,e_BPmag,RPmag,e_RPmag,GRVSmag,e_GRVSmag,BP-RP,BP-G,G-RP,pscol,Teff,Dist,Rad,Lum-Flame,Mass-Flame,Age-Flame,z-Flame,SpType-ELS
129813,29813,24.13273278587,55.78728577181,409629653998519936,0.3964,1.585,-1.17,-1.069,12.731287,0.002775,12.811387,0.002885,12.574317,0.003864,,,0.23707,0.0801,0.15697,,14284.1,3185.7275,3.1933,219.41753,3.846,,0.64537334,B      
182220,82220,301.29151245234,13.7479646037,1806407654952851840,0.4553,6.316,-2.821,-5.651,11.817652,0.002788,11.834221,0.002847,11.763994,0.0038,11.708861,0.040393,0.070227,0.016569,0.053658,,11504.6,3686.1875,5.4058,130.4501,3.124,0.207,0.44379726,B      
120853,20853,61.62249835147,50.93930820819,250666596481873024,0.5653,1.878,0.544,-1.797,17.469118,0.003087,18.208654,0.011582,16.45534,0.005328,,,1.753315,0.739536,1.013779,,9607.1,2155.5938,1.1112,9.064599,,,0.7588216,B      
41284,41284,313.05566582788,39.00575431666,1872769121615353216,0.9785,2.382,2.348,-0.403,12.35517,0.002759,12.676387,0.002823,11.866949,0.00379,11.660388,0.01613,0.809438,0.321217,0.488221,,8434.1,1007.3016,2.4834,29.479475,2.131,0.666,0.58549315,A      
20915,20915,60.8450823197,60.17051983399,473563407597965312,0.5088,1.551,0.066,-1.55,13.384438,0.003102,13.675585,0.002863,12.736507,0.003819,12.463139,0.018979,0.939077,0.291147,0.64793,1.5137,9256.8,2910.1802,5.0836,164.73228,3.102,0.325,0.3254074,A      
84366,84366,115.76943770104,-13.79969996016,3030411555494792576,0.7091,3.731,-2.66,2.617,12.167257,0.002765,12.277901,0.002838,11.965043,0.003802,11.861772,0.014975,0.312858,0.110643,0.202214,,9069.8,1384.2913,2.3978,34.275852,2.236,0.508,0.58258015,A      
36365,36365,309.1277967602,15.61440066133,1810768008818141056,1.1563,15.322,-15.054,2.852,11.719852,0.003033,11.897637,0.004725,11.401408,0.005569,11.264516,0.015013,0.496229,0.177786,0.318443,,7259.6,774.5429,2.1436,13.170437,1.748,1.22,0.39692408,A      
138302,38302,9.39702762115,63.3104371199,430839100164504320,0.3241,2.802,-2.786,-0.302,13.31295,0.002771,13.616838,0.003083,12.829277,0.003835,,,0.78756,0.303887,0.483673,,13190.1,2913.1326,3.6851,370.80554,4.001,,0.55809736,B      
63385,63385,284.58355276117,39.64168312894,2103245523511047040,5.1294,23.67,9.538,-21.664,7.467734,0.002786,7.474121,0.00287,7.427116,0.003852,7.397104,0.051611,0.047005,0.006386,0.040618,,9236.2,195.6147,2.4035,37.922047,2.294,0.473,0.4381395,A      
19366,19366,33.6201326936,55.7615738549,456781699059002240,1.1128,5.018,-4.983,0.586,11.526338,0.002767,11.711405,0.002836,11.210848,0.00379,11.069247,0.013234,0.500557,0.185067,0.31549,,8282.5,838.1868,2.3368,24.688408,2.044,0.73,0.57874256,A      
168053,68053,36.07499390711,62.79274112472,513884663654618496,0.2563,1.659,-1.54,-0.618,17.495176,0.002806,18.183113,0.010309,16.645975,0.006506,,,1.537138,0.687937,0.849201,,9635.3,3168.77,1.3075,13.41483,,,0.7424581,B      
16984,16984,3.22863187143,65.34202507876,432049731184748672,0.711,3.343,1.884,-2.761,14.402395,0.00278,15.127111,0.003171,13.56063,0.003897,13.242612,0.038845,1.566481,0.724715,0.841765,,8501.1,1112.3037,2.0422,29.403793,2.127,0.678,0.5469455,A      
158128,58128,27.58199286967,59.32158332732,506535012536966912,0.0925,0.999,-0.671,-0.741,15.959097,0.002772,16.304445,0.003386,15.42532,0.00413,,,0.879126,0.345348,0.533777,,10681.8,5017.618,2.3061,66.71708,2.687,0.25,0.5315556,B      
92515,92515,117.66538810118,-4.34054071354,3080538153162864000,1.3391,5.006,-4.903,1.01,10.018424,0.002778,10.052779,0.002835,9.938269,0.003795,9.883616,0.010383,0.114511,0.034355,0.080155,,9329.7,882.7772,3.4762,59.024254,2.505,0.456,0.4316445,A      
136095,36095,2.59122109512,61.24357771533,429625926523286016,0.3524,3.086,-2.646,-1.588,14.201948,0.002811,14.491706,0.003312,13.735659,0.004147,,,0.756047,0.289758,0.46629,,11017.4,2970.5557,2.7052,189.16466,,,0.63361776,B      
83925,83925,114.08417969825,-15.62033187884,3029048435956285824,0.932,3.256,-3.254,0.11,11.933037,0.002769,12.032936,0.002875,11.747889,0.003801,11.65054,0.008919,0.285048,0.099899,0.185148,,8999.5,1012.447,1.8959,22.427559,2.069,0.43,0.7104589,A      
51993,51993,348.94739827695,59.82839074101,2013724455011874816,0.9667,1.831,-1.27,-1.319,12.336211,0.00276,12.573417,0.002831,11.949268,0.0038,11.7569,0.042375,0.624148,0.237206,0.386943,,7984.8,924.0939,2.1087,21.394876,1.99,0.722,0.35609677,A      
102566,2566,82.47530094598,34.7900932016,183035086501433856,0.2656,2.905,1.036,-2.714,13.82088,0.002777,14.105059,0.003209,13.363051,0.003878,,,0.742007,0.284179,0.457829,,9837.5,4324.4155,4.9371,122.15657,2.945,0.337,0.39254066,B      
183254,83254,302.08403471792,20.32157249218,1822792267999142912,0.4369,3.508,-2.238,-2.701,14.444069,0.002796,14.649175,0.011192,13.760389,0.015936,,,0.888785,0.205106,0.68368,,9879.2,2912.1204,2.7695,34.760532,2.324,0.29,0.46687967,B      
112698,12698,76.70805727105,42.95913166401,202218128434794880,0.1917,0.348,0.088,-0.337,14.482314,0.002784,14.701738,0.002909,14.103952,0.003859,,,0.597786,0.219424,0.378362,,12718.8,4531.949,2.942,214.6116,3.561,,0.58058125,B      
71298,71298,342.60094072477,63.0391269603,2208006510371080576,0.8795,5.202,-4.699,-2.233,14.918035,0.002774,15.702274,0.003372,14.035994,0.003885,13.750905,0.122081,1.666281,0.78424,0.882041,,9174.4,1221.5137,1.8621,18.598959,2.027,0.218,0.6661239,A      
49351,49351,337.6973592823,50.5074192218,2000210563758458496,1.2449,2.776,-0.495,2.732,12.005292,0.002759,12.215032,0.002824,11.655592,0.003793,11.541049,0.017768,0.55944,0.20974,0.3497,,7513.4,785.9709,1.9529,10.995641,1.702,1.049,0.50519145,A      
72003,72003,342.72518975627,67.98753208842,2213335602710978176,1.296,6.011,3.02,5.198,12.684014,0.002762,13.087029,0.002867,12.104894,0.003807,11.851619,0.016089,0.982136,0.403015,0.579121,,7213.8,760.452,2.0698,9.726312,1.642,1.27,0.4635318,A      
127768,27768,68.36811210731,55.81874429536,277299207645762816,1.5208,5.432,3.486,-4.166,9.982471,0.003227,10.140776,0.00289,9.507555,0.003817,,,0.633221,0.158304,0.474916,,13195.6,921.6965,4.8096,305.17438,3.855,,0.475763,B      
168160,68160,34.58722277848,63.09560875413,513961698189669888,0.0726,0.713,-0.703,0.122,15.608263,0.002765,16.080622,0.003114,14.951665,0.003901,,,1.128957,0.472359,0.656598,,12663.7,4371.9106,2.6448,174.69164,3.445,,0.606656,B      
152579,52579,45.64209173256,62.56965731642,466586800160548736,0.1603,0.776,-0.729,0.264,16.514223,0.002792,17.092041,0.005391,15.767933,0.004248,,,1.324108,0.577818,0.74629,,9995.1,3762.6829,2.0234,38.143364,2.375,0.27,0.52119076,B      
20077,20077,45.79860031382,60.82539372148,463154842112728192,1.5762,2.438,-2.412,0.355,12.080322,0.002772,12.413915,0.002851,11.56213,0.003792,11.333583,0.038558,0.851785,0.333592,0.518192,,7949.5,637.9847,1.9179,13.119194,1.789,0.783,0.5618751,A      
7866,7866,53.99309868977,45.17563933242,247703034686037888,1.5024,7.573,-0.423,-7.561,12.223422,0.002765,12.482625,0.00289,11.807029,0.0038,11.653882,0.01105,0.675596,0.259203,0.416393,,7557.7,582.4025,1.4613,7.8311114,1.603,0.789,0.42419288,A      
41852,41852,336.48122782277,37.04943607224,1907633505755760000,1.3891,4.049,0.909,-3.946,10.781544,0.002767,10.947453,0.002867,10.486177,0.003799,10.356617,0.010857,0.461275,0.165909,0.295366,,7402.7,768.5005,3.1351,22.687134,1.969,1.003,0.3571992,A      
33784,33784,250.23631478175,22.76804485008,1299398482316169728,6.4389,24.157,-23.193,-6.759,8.394311,0.002768,8.515228,0.002804,8.158046,0.003786,8.05921,0.008926,0.357183,0.120917,0.236265,,7512.5,157.399,1.7458,8.479403,1.622,0.916,0.5182411,A      
91939,91939,122.47561951921,-8.33224336875,3062824883396890496,1.2604,4.726,-4.679,0.661,11.305959,0.002804,11.47348,0.002832,11.016873,0.003808,10.90132,0.013728,0.456607,0.167521,0.289085,,7325.9,700.6651,2.2292,15.730675,1.814,1.146,0.42838588,A      
128619,28619,33.97338678754,42.93438207555,351440685454560128,0.2438,2.383,-2.341,0.443,14.12065,0.002847,14.182904,0.003155,14.020524,0.003981,,,0.16238,0.062254,0.100126,,9976.5,3353.4915,2.0102,42.092182,2.412,0.3,0.53832036,B      
89987,89987,114.08325763562,-6.43355886373,3054487252369238272,2.0809,29.466,5.681,-28.913,9.398935,0.002767,9.434371,0.002824,9.30843,0.003791,9.248486,0.009779,0.125941,0.035436,0.090506,,9193.5,509.5323,2.7065,42.10782,2.336,0.489,0.49839342,A      
146658,46658,35.53102975173,57.09812178877,458407567524723200,0.4328,1.476,-0.732,-1.282,14.114846,0.002771,14.32255,0.002941,13.759933,0.003842,,,0.562617,0.207704,0.354914,,11019.5,2574.1511,2.082,41.787724,2.538,,0.59235674,B      
33192,33192,93.85266283451,68.38984799788,1105332412272640384,1.7954,1.873,-0.776,-1.705,10.893228,0.002763,11.06169,0.002808,10.592537,0.003789,10.459909,0.005719,0.469153,0.168463,0.300691,,7550.5,632.9386,2.4402,13.291093,1.764,1.052,0.42257842,A      
163711,63711,22.32728408473,61.81345852336,510815754903358720,0.3295,1.675,-1.602,-0.489,14.615355,0.002763,14.957922,0.002968,14.086163,0.003823,,,0.871759,0.342567,0.529192,,11016.9,4425.1465,3.6659,73.71085,2.781,0.201,0.4701501,B      
49578,49578,333.05429270367,51.43380227372,2001116939302966144,1.8953,12.814,12.492,2.854,10.373443,0.002767,10.492322,0.002813,10.151885,0.003793,10.042426,0.00853,0.340437,0.118879,0.221558,,9154.1,525.1354,2.105,29.007566,2.179,0.453,0.73693925,A      
48498,48498,347.742028529,52.84909967586,1995327525236380800,1.8553,9.092,-3.415,-8.426,9.659671,0.002766,9.722559,0.002816,9.519926,0.003792,9.449847,0.008114,0.202633,0.062888,0.139745,,9621.5,575.355,2.866,55.97331,2.5,0.412,0.45724595,A      
144482,44482,35.75432162973,54.83955621717,455865805876906752,0.2549,1.189,-1.007,-0.631,13.709106,0.002775,13.82162,0.002876,13.501486,0.003828,,,0.320134,0.112514,0.20762,,10032.3,6730.0225,5.5453,77.71537,2.697,0.35,0.3731003,B      
99974,99974,99.6175706854,5.46762244456,3131074250196580352,1.0593,2.803,0.529,-2.752,10.219892,0.002799,10.258656,0.002885,10.114875,0.003788,10.057967,0.023794,0.143781,0.038764,0.105017,,9623.3,999.2751,3.6346,88.95574,2.745,0.385,0.4269331,A      
58331,58331,299.80494123541,34.84438021264,2059312612295603456,1.1649,6.572,-1.579,-6.379,11.657545,0.002763,11.822594,0.002852,11.373433,0.003796,11.280721,0.015799,0.449161,0.165049,0.284112,,7953.2,856.7341,2.2037,16.014938,1.86,0.845,0.55549985,A      
52491,52491,356.20430315809,64.92323619362,2017388951167442816,1.3051,9.834,9.302,-3.192,12.557673,0.002765,13.051095,0.003065,11.895966,0.003812,11.617905,0.01154,1.155129,0.493422,0.661708,,7153.6,741.0505,2.4915,14.147394,1.766,1.255,0.42788276,A      
117390,17390,89.35075383519,49.0280881594,210508858418836992,0.2376,1.739,0.974,-1.44,14.461649,0.00279,14.581616,0.003102,14.2411,0.004037,,,0.340516,0.119967,0.220549,,10775.3,3296.0005,1.8868,52.940224,2.602,,0.66054136,B      
91642,91642,113.42427544942,-2.34312503769,3061100299413567104,0.6426,4.923,-2.917,3.966,13.28448,0.002785,13.459477,0.002916,12.980788,0.003886,12.842837,0.025934,0.478689,0.174997,0.303692,,7425.7,1308.6914,1.7071,9.880238,1.659,1.126,0.43474364,A      
46361,46361,328.2310466328,49.48476029433,1979468964101003520,0.6894,2.046,1.711,-1.122,11.07072,0.002771,11.281799,0.002838,10.716632,0.003792,10.566087,0.006236,0.565167,0.21108,0.354088,,8106.6,1415.6509,5.3103,104.908066,2.816,0.415,0.33228767,A      
130633,30633,19.82822829458,58.49784242364,413884562147677824,0.3212,1.747,-1.595,-0.713,12.128351,0.002763,12.318132,0.002821,11.791854,0.003791,,,0.526279,0.189781,0.336497,,16288.5,2601.5571,4.0355,1380.197,5.701,,0.54732424,B      
122104,22104,69.95923917212,46.89930429363,254320857735170048,0.331,2.16,1.832,-1.144,15.880608,0.002788,16.802197,0.005773,14.924391,0.004239,,,1.877806,0.921589,0.956217,,9638.6,2193.4146,2.5092,44.049576,2.4,0.39,0.49739355,B      
30621,30621,101.02811801885,39.14960162962,945218367938770176,1.8404,2.698,1.432,-2.286,11.492215,0.002798,11.671325,0.003027,11.185821,0.00384,11.027328,0.018705,0.485504,0.17911,0.306395,,7274.8,505.2463,1.5322,6.0707216,1.517,0.797,0.5479822,A      
14151,14151,23.75697765145,56.15534758938,409650755178518272,1.525,2.57,1.341,-2.192,11.188333,0.002764,11.422055,0.00282,10.799761,0.003785,10.637571,0.009505,0.622294,0.233723,0.388572,,7536.9,689.678,2.6093,17.131474,1.86,1.038,0.45472988,A      
107103,7103,85.17436878413,39.82611103017,190994485532646400,0.1749,3.038,-2.515,-1.705,16.384714,0.002803,16.644598,0.00471,15.969715,0.004765,,,0.674883,0.259884,0.414999,,9744.2,3437.2134,1.1377,10.941736,,,0.7806422,B      
48676,48676,346.10807421066,53.31980138264,1996249401316297472,0.3519,4.795,-4.683,-1.031,13.433991,0.002764,13.716027,0.002863,12.990158,0.003806,12.856217,0.041583,0.725869,0.282036,0.443833,,7332.0,2702.4382,4.0385,43.752396,2.275,0.751,0.3370927,A      
84483,84483,115.68022701948,-12.82005322377,3030818890192855808,0.4552,2.462,-2.345,0.752,14.393842,0.002773,14.624789,0.003111,14.016263,0.00389,13.908565,0.126018,0.608526,0.230948,0.377579,,7201.9,1815.7522,1.61,7.255223,1.552,1.172,0.53536904,A      
98379,98379,96.80469356325,0.61196878451,3120375452301184384,1.3591,2.348,-0.33,-2.324,11.175153,0.002774,11.321148,0.00285,10.907343,0.0038,10.799966,0.011923,0.413805,0.145995,0.26781,,9723.0,680.8844,1.9567,35.539417,2.316,0.325,0.7945811,A      
23520,23520,39.59361495737,65.57974465037,516117806127224704,0.6998,3.668,3.637,-0.473,14.708813,0.002764,15.447014,0.003412,13.855657,0.003889,13.421989,0.066286,1.591357,0.738201,0.853156,,7976.0,1341.086,2.2084,20.002552,1.956,0.777,0.5840143,A      
7511,7511,59.1922792079,44.85716200555,243931434926523904,2.84,12.221,9.561,-7.612,9.234348,0.002764,9.367558,0.002816,8.976949,0.00379,8.85732,0.008465,0.390609,0.133209,0.2574,,9548.7,357.3436,2.5468,47.074955,2.415,0.42,0.47238863,A      
37005,37005,300.82671703312,17.48592839913,1821785905620404864,1.7346,5.728,-4.361,-3.714,10.523178,0.002789,10.682753,0.003042,10.194837,0.003957,10.046596,0.004022,0.487916,0.159575,0.328341,,7023.2,583.1195,2.7622,15.939917,1.81,1.26,0.39168558,A      
9895,9895,73.37123735494,56.35131616934,274614750006951424,0.3774,1.313,0.824,-1.023,14.637154,0.002772,15.428755,0.003173,13.757901,0.003834,13.361619,0.068801,1.670854,0.791601,0.879252,,6926.0,3491.1558,6.8855,57.53752,2.402,0.673,0.5333041,A      
157826,57826,28.31292884117,58.32221945495,506200211248297984,0.2471,0.987,-0.612,-0.775,14.63907,0.002768,14.921512,0.002985,14.180165,0.003947,,,0.741346,0.282442,0.458904,,9603.8,4003.6763,3.1943,64.33821,2.568,0.406,0.437352,B      
25864,25864,14.36116839486,69.85715519196,532953665609111424,0.3532,2.439,-2.438,0.065,14.936187,0.002835,15.535184,0.004306,14.184397,0.004146,13.894976,0.084055,1.350787,0.598997,0.75179,,7463.3,2039.8431,2.5378,30.206861,2.099,0.88,0.48367065,A      
87895,87895,110.44253955125,-9.11043772832,3047665332479902336,1.1217,4.98,-4.961,0.432,12.099428,0.002763,12.267221,0.00284,11.8074,0.00379,11.695853,0.015862,0.459822,0.167793,0.292028,,7803.9,765.3799,1.6666,10.645541,1.699,0.969,0.44168782,A      
88321,88321,110.02463680248,-7.88330526583,3048838477023596160,0.4324,1.179,-1.106,-0.41,11.494654,0.002782,11.587931,0.002883,11.306159,0.0038,11.21857,0.018939,0.281772,0.093277,0.188495,,9115.1,3386.8494,7.9226,150.41335,2.994,0.372,0.28767836,A      
115436,15436,76.5483788299,45.87899234007,205994332392625792,0.2908,2.35,0.798,-2.21,15.493116,0.00278,15.801952,0.004327,14.836437,0.004463,,,0.965515,0.308836,0.656679,,11517.4,2842.229,1.6836,50.157616,2.725,,0.70077664,B      
17969,17969,50.83949446791,51.4444840702,442719048419229440,2.172,3.872,-3.789,-0.798,11.629538,0.002764,11.934246,0.002819,11.157742,0.0038,10.944408,0.016433,0.776505,0.304708,0.471796,,8090.7,461.15,1.5728,9.294268,1.706,0.353,0.6695146,A      
113514,13514,71.41376642141,42.02119671416,203573310871760768,0.2719,0.818,0.196,-0.794,17.523088,0.002912,18.179008,0.014938,16.72652,0.007188,,,1.452488,0.65592,0.796568,,9693.7,2937.3267,1.138,10.404047,,,0.79955345,B      
39220,39220,319.53446491706,29.5606842904,1851611769117390848,1.0612,12.821,3.204,-12.414,12.263761,0.002764,12.414721,0.002844,11.993686,0.003799,11.890433,0.018529,0.421035,0.15096,0.270075,,8020.4,976.3326,1.8632,11.823361,1.764,0.66,0.5438568,A      
42586,42586,350.20483258479,44.34562564152,1937069356177067264,1.792,4.551,2.541,-3.775,11.27795,0.00278,11.437079,0.002835,10.99787,0.00379,10.875213,0.008582,0.439209,0.159129,0.28008,,8081.7,551.4684,1.6971,11.909228,1.798,0.425,0.5349693,A      
104109,4109,75.68365089341,37.94750373513,186843897856636288,0.1354,0.833,0.216,-0.804,15.296583,0.002774,15.725443,0.003461,14.679997,0.004027,,,1.045446,0.42886,0.616587,,15009.8,4408.808,2.6543,329.976,4.227,,0.7944438,B      
16957,16957,3.80882615743,64.35915591193,431890611238586240,0.6462,2.69,2.69,-0.056,14.212652,0.002767,14.889001,0.002975,13.405775,0.003863,13.045661,0.050378,1.483226,0.676349,0.806877,,7670.9,1202.9014,2.3229,25.071924,2.02,0.914,0.4799985,A      
98209,98209,97.75775453745,-1.36456952043,3119052494995997312,2.6602,10.441,-6.751,-7.965,10.598727,0.002777,10.739081,0.002901,10.35103,0.003816,10.25526,0.007653,0.388051,0.140354,0.247697,,7516.1,386.5406,1.5595,6.618836,1.566,0.518,0.6325618,A      
139913,39913,1.24568684474,63.37692679437,431582541828820480,0.2412,2.349,-2.16,-0.921,12.525806,0.00276,12.694554,0.002844,12.21945,0.003794,,,0.475104,0.168748,0.306356,,12829.1,4197.022,5.8825,724.79333,4.543,,0.46134356,B      
169358,69358,30.99184464501,63.01196804573,514839830019758976,0.1211,1.09,-0.988,0.461,16.3123,0.002776,16.857876,0.003996,15.589652,0.004146,,,1.268224,0.545576,0.722648,,9915.4,6199.052,3.4742,109.347755,2.881,0.344,0.43465203,B      
92963,92963,112.988466213,0.21969347007,3086497570606289920,0.8023,3.859,-0.943,-3.743,12.272815,0.002765,12.436465,0.002854,11.987163,0.003801,11.861276,0.033695,0.449303,0.163651,0.285652,,8042.2,1161.9131,2.2761,20.882246,1.964,0.818,0.46060354,A      
154478,54478,58.63536052594,56.06081578147,469505934813804160,0.5465,3.263,2.723,-1.799,16.94081,0.003428,17.669907,0.009112,15.890749,0.006837,,,1.779158,0.729097,1.05006,,10360.9,2309.8528,1.5031,13.692628,1.902,,0.70218235,B      
78220,78220,106.47168309893,-21.97145302594,2928669071656155904,0.7558,4.254,-1.06,4.12,11.840141,0.002793,11.976826,0.002977,11.581015,0.003844,11.462097,0.014601,0.395811,0.136684,0.259127,,9168.2,1348.7582,2.8965,47.269855,2.386,0.494,0.56290716,A      
175060,75060,12.68148196084,64.8727019994,524431350985406848,0.0885,1.478,-1.362,0.573,17.387709,0.002849,18.155043,0.011408,16.502815,0.006344,,,1.652227,0.767334,0.884893,,9611.3,3381.2668,1.6828,23.333878,2.148,,0.49136078,B      
111843,11843,74.88391073469,40.65726708022,201571375075664256,0.2511,1.4,-0.096,-1.396,14.624093,0.002769,14.886529,0.003025,14.191326,0.003847,,,0.695203,0.262436,0.432767,,10284.0,4125.1694,3.0478,67.82804,2.654,0.312,0.46455958,B      
99362,99362,100.91072508327,4.34203118155,3127712596475018752,1.1152,4.709,-0.615,-4.668,11.069694,0.002784,11.185061,0.002931,10.853787,0.003829,10.77404,0.006226,0.331274,0.115368,0.215906,,8341.0,759.7994,2.3171,31.021494,2.144,0.697,0.4645524,A      
143612,43612,38.42968905418,52.54738012256,452262255294142080,0.6878,2.927,-1.055,-2.731,12.161709,0.002765,12.256767,0.002897,11.976639,0.003832,,,0.280128,0.095058,0.18507,,12810.1,1631.7312,2.3144,99.08318,3.169,,0.8008157,B      
128961,28961,17.1251407313,44.17326916993,376671281856196992,0.1212,1.842,-1.812,-0.331,15.696808,0.002815,15.807323,0.003527,15.500649,0.004255,,,0.306674,0.110516,0.196158,,12063.7,4985.969,1.4627,43.609333,,,1.0497091,B      
181906,81906,321.08946179544,15.71380803359,1783650616100663424,0.1287,3.857,-1.927,-3.341,15.320598,0.002801,15.334922,0.003169,15.294858,0.004551,,,0.040064,0.014324,0.02574,,10843.9,17397.014,5.0968,343.10968,3.713,0.202,0.4173601,B      
159204,59204,33.42693889719,60.02317013092,507346555198658432,0.3582,0.64,-0.502,-0.397,15.230629,0.002766,15.768546,0.003296,14.511567,0.003919,,,1.256979,0.537917,0.719062,,9751.5,4011.2156,3.7108,48.83246,2.447,0.382,0.41893697,B      
